Batch,Cmp,Sample.Name,Sample.Desc,Sample.Type,Run Order,Raw.Response,ISTD.Response,Estimated.Conc,lower_est,upper_est
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 6,G1 Cal Curve 1.25 uM,Standard,6,235.625,867.605,1077.0813601172995,1029.9571845943462,1124.2055356402527
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 7,G1 Cal Curve 2.5 uM,Standard,7,637.805,937.209,2660.216522595264,2557.1220530797395,2763.3109921107884
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 8,G1 Cal Curve 5 uM,Standard,8,1305.558,979.115,5187.5833556252965,4983.1517669735595,5392.0149442770335
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 9,G1 Cal Curve 10 uM,Standard,9,2367.16,910.196,10093.544813303602,9687.88111395032,10499.208512656885
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 12,250 1 AP,Sample,12,40.45,945.458,191.36833694210054,155.99699949632304,226.73967438787804
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 13,250 2 AP,Sample,13,52.57,948.12,240.38918795124482,205.25011178546274,275.5282641170269
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 14,250 3 AP,Sample,14,31.304,818.975,173.71539864671104,138.23234776823656,209.1984495251855
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 15,250 4 AP,Sample,15,54.335,938.426,249.88738659918909,214.78006540665473,284.99470779172344
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 16,250 5 AP,Sample,16,19.929,939.178,107.89098065568032,71.86435157164568,143.91760973971498
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 18,750 1 AP,Sample,18,172.276,839.97,819.7139930159565,778.9366636757115,860.4913223562014
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 19,750 2 AP,Sample,19,160.02,802.653,797.5169520827467,757.2023018411853,837.831602324308
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 20,750 3 AP,Sample,20,107.16,951.765,461.604081325474,426.06671059763914,497.14145205330885
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 21,750 4 AP,Sample,21,130.528,915.538,577.6574105251948,540.9895545731965,614.325266477193
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 22,750 5 AP,Sample,22,128.126,728.597,706.5026743220733,667.9147730546184,745.0905755895282
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 24,2.5 1 AP,Sample,24,696.079,801.621,3387.2320208373603,3255.4833048628325,3518.980736811888
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 25,2.5 2 AP,Sample,25,676.974,815.915,3237.697193946816,3111.8951446693345,3363.499243224297
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 26,2.5 3 AP,Sample,26,716.748,784.285,3563.555489813938,3424.7686588448028,3702.3423207830733
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 27,2.5 4 AP,Sample,27,664.941,875.659,2965.3576901334427,2850.3228570406995,3080.392523226186
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 28,2.5 5 AP,Sample,28,696.852,841.5,3231.4859990290124,3105.930452302309,3357.041545755716
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 30,250 1 R,Sample,30,62.793,950.199,281.5686568343508,246.5353021654637,316.6020115032379
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 31,250 2 R,Sample,31,76.022,898.148,353.41368431789215,318.36722208262137,388.46014655316293
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 32,250 3 R,Sample,32,69.935,868.707,337.39339931890936,302.3716749366349,372.4151237011838
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 33,250 4 R,Sample,33,73.341,780.951,389.2969050776337,354.149819897637,424.44399025763045
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 34,250 5 R,Sample,34,64.913,741.478,364.64916580917,329.5778311440806,399.7205004742593
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 36,750 1 R,Sample,36,175.423,798.46,876.2480197313016,834.2248011850801,918.2712382775231
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 37,750 2 R,Sample,37,192.055,749.165,1018.1536337537627,972.6235689006123,1063.6836986069131
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 38,750 3 R,Sample,38,186.564,749.356,989.5342275563926,944.7511498717267,1034.3173052410584
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 39,750 4 R,Sample,39,207.09,724.394,1132.436616098973,1083.7514482767551,1181.1217839211909
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 40,750 5 R,Sample,40,211.923,811.758,1036.37899077969,990.363818960084,1082.394162599296
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 42,2.5 1 R,Sample,42,982.838,722.391,5292.602214712304,5083.893482766315,5501.310946658293
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 43,2.5 2 R,Sample,43,790.654,658.688,4672.488146944179,4488.992152791548,4855.98414109681
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 44,2.5 3 R,Sample,44,929.274,694.137,5208.259494421025,5002.986034994816,5413.532953847234
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 45,2.5 4 R,Sample,45,830.505,648.974,4979.755151485968,4783.779653387069,5175.730649584867
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 46,2.5 5 R,Sample,46,883.503,680.405,5052.439240444955,4853.507644734595,5251.370836155316
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 48,G1 Cal Curve 78.125 uM,Standard,48,6.82,766.017,60.21205928335894,23.67003097641755,96.75408759030033
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 49,G1 Cal Curve 156.25 nM,Standard,49,41.619,683.311,261.53069675010465,226.45633026670058,296.60506323350876
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 50,G1 Cal Curve 312.5 nM,Standard,50,53.872,728.208,312.1307840500667,277.1226588694727,347.1389092306608
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 51,G1 Cal Curve 625 nM,Standard,51,74.651,539.092,561.8077426652981,525.3294896832166,598.2859956473795
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 52,G1 Cal Curve 1.25 uM,Standard,52,212.619,669.542,1255.069483384982,1202.7353906844367,1307.4035760855274
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 53,G1 Cal Curve 2.5 uM,Standard,53,399.587,653.07,2394.3556629294535,2301.5200558029137,2487.1912700559933
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 54,G1 Cal Curve 5 uM,Standard,54,929.762,778.167,4651.05589391588,4468.429294745211,4833.682493086549
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 55,G1 Cal Curve 10 uM,Standard,55,1879.622,719.548,10138.10750056513,9730.609188801953,10545.605812328306
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 2,G4 Cal Curve 78.125 uM,Standard,2,567.67,7102.003,78.28894270964129,62.35190246126411,94.22598295801846
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 3,G4 Cal Curve 156.25 nM,Standard,3,1022.277,6141.052,159.59824240414497,144.58850001764614,174.6079847906438
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 4,G4 Cal Curve 312.5 nM,Standard,4,2154.032,6898.348,296.73128680201336,281.7719927953818,311.69058080864494
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 5,G4 Cal Curve 625 nM,Standard,5,4788.945,7806.846,580.6273451509501,560.9206226150433,600.3340676868569
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 6,G4 Cal Curve 1.25 uM,Standard,6,8511.263,6899.025,1167.8703893323743,1131.9370968391147,1203.803681825634
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 7,G4 Cal Curve 2.5 uM,Standard,7,14132.79,5341.802,2517.8965709161866,2448.758953557996,2587.0341882743774
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 8,G4 Cal Curve 5 uM,Standard,8,28401.705,5300.723,5165.095311821787,5061.885710886653,5268.30491275692
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 9,G4 Cal Curve 10 uM,Standard,9,48396.281,4690.636,10206.941125849906,9946.542796311955,10467.339455387857
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 12,250 1 AP,Sample,12,1733.206,7138.553,231.37276989046157,216.6284376741676,246.11710210675554
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 13,250 2 AP,Sample,13,1803.306,6773.385,253.4234883795462,238.65418295881165,268.19279380028075
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 14,250 3 AP,Sample,14,1482.541,5874.451,240.38087243545164,225.63232435816334,255.12942051273993
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 15,250 4 AP,Sample,15,1641.902,6720.764,232.7910602551035,218.0466077446569,247.5355127655501
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 16,250 5 AP,Sample,16,1587.781,6170.409,245.03851345192902,230.284531751588,259.7924951522701
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 18,750 1 AP,Sample,18,3566.56,4780.829,705.8616873581619,682.9673170579177,728.7560576584061
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 19,750 2 AP,Sample,19,3336.665,4572.757,690.4289164445548,667.944972946484,712.9128599426257
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 20,750 3 AP,Sample,20,3809.074,4893.747,736.4352246924612,712.7170067003773,760.1534426845452
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 21,750 4 AP,Sample,21,3960.772,5222.204,717.6159125360906,694.4064093310756,740.8254157411056
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 22,750 5 AP,Sample,22,3786.458,4956.54,722.7993089070102,699.4501872733335,746.1484305406868
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 24,3.0 1 AP,Sample,24,10571.614,3471.465,2903.354249712373,2826.9563890134605,2979.7521104112857
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 25,3.0 2 AP,Sample,25,14051.196,4676.483,2864.08320681983,2788.379948712529,2939.7864649271314
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 26,3.0 3 AP,Sample,26,12436.799,4122.146,2876.0823264893993,2800.1657317509403,2951.9989212278583
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 27,3.0 4 AP,Sample,27,12904.682,4183.322,2941.5439933248554,2864.480228954355,3018.6077576953558
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 28,3.0 5 AP,Sample,28,13000.73,4315.897,2871.4638507606574,2795.6292537031154,2947.2984478181993
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 30,250 1 R,Sample,30,1809.445,5019.31,342.1524637431399,326.8050872844322,357.4998402018476
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 31,250 2 R,Sample,31,2254.782,6056.22,353.2763326710109,337.8065951213817,368.7460702206401
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 32,250 3 R,Sample,32,1984.744,5330.59,353.297568925365,337.82755445269197,368.767583398038
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 33,250 4 R,Sample,33,1909.351,4972.911,364.24149357372085,348.6412070548661,379.8417800925756
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 34,250 5 R,Sample,34,2332.579,6032.654,366.7926987985333,351.16067934657883,382.4247182504878
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 36,750 1 R,Sample,36,5377.85,5171.527,984.0181113304147,953.3341994455484,1014.7020232152811
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 37,750 2 R,Sample,37,5655.229,5164.478,1036.283418359642,1004.1035965506912,1068.4632401685926
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 38,750 3 R,Sample,38,6321.064,6108.748,979.1465585646326,948.6020159592093,1009.691101170056
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 39,750 4 R,Sample,39,6042.727,5650.947,1011.9200608104906,980.4375480565094,1043.4025735644716
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 40,750 5 R,Sample,40,6474.829,6326.386,968.4449767546936,938.2065462097528,998.6834072996344
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 42,3.0 1 R,Sample,42,19254.289,4614.957,3998.687431968776,3906.630949417544,4090.743914520008
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 43,3.0 2 R,Sample,43,22181.803,5120.062,4155.403330119759,4061.6121160238076,4249.194544215709
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 44,3.0 3 R,Sample,44,20624.516,4878.329,4053.088427668814,3960.417822435525,4145.759032902102
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 45,3.0 4 R,Sample,45,20744.451,4608.085,4321.436764976876,4225.914451444926,4416.959078508825
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 46,3.0 5 R,Sample,46,19711.027,4448.055,4252.438648800408,4157.623182352817,4347.254115248
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 48,G4 Cal Curve 78.125 uM,Standard,48,591.222,6303.713,91.30609690884233,75.55988966153156,107.05230415615311
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 49,G4 Cal Curve 156.25 nM,Standard,49,844.844,5535.024,146.5989045713674,131.4844708831354,161.7133382595994
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 50,G4 Cal Curve 312.5 nM,Standard,50,1961.967,5815.851,320.355548444105,305.21740667982556,335.49369020838446
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 51,G4 Cal Curve 625 nM,Standard,51,3968.121,6061.265,619.5642417208637,598.9061061449846,640.2223772967428
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 52,G4 Cal Curve 1.25 uM,Standard,52,7135.057,5429.414,1244.3010001784874,1206.2081742644004,1282.3938260925743
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 53,G4 Cal Curve 2.5 uM,Standard,53,9959.188,3764.868,2517.509856493959,2448.379998499714,2586.639714488204
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 54,G4 Cal Curve 5 uM,Standard,54,21731.918,4154.487,5039.372699599299,4937.245219975588,5141.5001792230105
A&P - Recovery Assessment G4.SPL,Diclofenac,G4 APR Assessment 55,G4 Cal Curve 10 uM,Standard,55,31586.707,3215.368,9692.159530083802,9464.433244061369,9919.885816106234
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 2,G7 Cal Curve 78.125 uM,Standard,2,29.509,242.078,63.42776356074046,40.67309511451619,86.18243200696473
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 3,G7 Cal Curve 156.25 nM,Standard,3,64.473,161.32,138.98713892944124,116.7056595044017,161.2686183544808
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 4,G7 Cal Curve 312.5 nM,Standard,4,136.078,168.32,250.19038655071745,228.30696776556155,272.0738053358733
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 5,G7 Cal Curve 625 nM,Standard,5,266.904,138.966,552.7415183260828,530.0674443034446,575.4155923487209
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 6,G7 Cal Curve 1.25 uM,Standard,6,497.885,116.989,1187.9838407924271,1156.6249055353207,1219.3427760495335
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 7,G7 Cal Curve 2.5 uM,Standard,7,1057.246,116.796,2492.7106950616944,2432.4879866557994,2552.9334034675894
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 8,G7 Cal Curve 5 uM,Standard,8,2227.151,117.838,5171.679832288139,5044.652065011442,5298.707599564836
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 9,G7 Cal Curve 10 uM,Standard,9,4663.542,129.149,9853.241109642153,9606.539298467982,10099.942920816324
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 12,250 1 AP,Sample,12,113.592,134.199,260.5265422630946,238.66150901546692,282.3915755107223
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 13,250 2 AP,Sample,13,119.387,139.191,263.5940235755379,241.7337160135358,285.45433113754
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 14,250 3 AP,Sample,14,112.647,134.53,258.0491404749491,236.17993021798785,279.91835073191044
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 15,250 4 AP,Sample,15,132.648,124.579,319.9178604912149,298.09514670606086,341.740574276369
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 16,250 5 AP,Sample,16,124.87,131.794,288.0068266498474,266.1746412160588,309.8390120836361
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 18,750 1 AP,Sample,18,332.67,111.413,842.5291098263051,816.8044091147501,868.2538105378601
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 19,750 2 AP,Sample,19,324.968,95.005,960.7587417324849,933.2995934200553,988.2178900449144
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 20,750 3 AP,Sample,20,407.274,122.978,931.1692185899756,904.1658814205051,958.172555759446
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 21,750 4 AP,Sample,21,342.938,116.527,830.8520476618924,805.2853803195161,856.4187150042686
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 22,750 5 AP,Sample,22,365.188,119.669,860.4106596094316,834.4391363017927,886.3821829170705
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 24,3.0 1 AP,Sample,24,1383.11,119.633,3175.2907855228295,3098.4155189666985,3252.1660520789605
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 25,3.0 2 AP,Sample,25,1375.234,88.437,4260.465881636752,4156.483535258355,4364.448228015149
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 26,3.0 3 AP,Sample,26,1306.874,114.001,3148.749161480733,3072.5292188260755,3224.969104135391
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 27,3.0 4 AP,Sample,27,1527.898,137.209,3059.481121399368,2985.4615082118344,3133.5007345869017
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 28,3.0 5 AP,Sample,28,1371.604,115.996,3246.9179342616553,3168.271730038708,3325.5641384846026
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 30,250 1 R,Sample,30,171.357,135.189,375.0765768897354,353.1972946251672,396.9558591543036
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 31,250 2 R,Sample,31,162.221,142.626,339.6719633766279,317.8396820698432,361.5042446834126
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 32,250 3 R,Sample,32,169.989,89.201,548.6726047842412,526.026767660031,571.3184419084514
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 33,250 4 R,Sample,33,167.935,106.657,458.58916027454234,436.4502694059187,480.728051143166
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 34,250 5 R,Sample,34,188.292,124.105,442.9924979602756,420.91777456662635,465.0672213539249
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 36,750 1 R,Sample,36,465.435,144.888,904.1333682378545,877.5343058391862,930.7324306365227
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 37,750 2 R,Sample,37,561.474,155.399,1013.1454307984641,984.8468453698018,1041.4440162271264
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 38,750 3 R,Sample,38,564.838,130.428,1208.3378376884657,1176.6002682975284,1240.075407079403
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 39,750 4 R,Sample,39,651.71,183.064,998.700524412212,970.6373738219231,1026.7636750025008
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 40,750 5 R,Sample,40,524.231,136.243,1076.978173523702,1047.6053255413672,1106.3510215060369
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 42,3.0 1 R,Sample,42,2149.213,170.771,3453.871098508531,3370.0901062607422,3537.6520907563195
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 43,3.0 2 R,Sample,43,2421.722,145.464,4559.106655521098,4447.591062841107,4670.62224820109
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 44,3.0 3 R,Sample,44,2349.972,173.068,3723.9881653774464,3633.471081713133,3814.5052490417597
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 45,3.0 4 R,Sample,45,2309.323,154.597,4093.781448268379,3993.9931510155852,4193.569745521172
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 46,3.0 5 R,Sample,46,2408.899,170.136,3881.8615707671506,3787.39258353194,3976.330558002361
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 48,G7 Cal Curve 78.125 uM,Standard,48,48.737,177.862,104.80830030921425,82.33232367406139,127.28427694436711
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 49,G7 Cal Curve 156.25 nM,Standard,49,88.53,149.209,191.6712843806963,169.62382079687748,213.71874796451513
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 50,G7 Cal Curve 312.5 nM,Standard,50,131.897,122.129,324.0556828109802,302.2319296957569,345.87943592620354
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 51,G7 Cal Curve 625 nM,Standard,51,350.168,156.36,639.4802177795864,616.100349645091,662.8600859140818
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 52,G7 Cal Curve 1.25 uM,Standard,52,697.751,147.223,1319.5347536971867,1285.660033778003,1353.4094736163704
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 53,G7 Cal Curve 2.5 uM,Standard,53,1423.294,165.539,2369.171685998107,2311.903413508776,2426.439958487438
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 54,G7 Cal Curve 5 uM,Standard,54,2786.521,153.644,4963.877891284403,4842.119984436666,5085.63579813214
A&P - Recovery Assessment G7.SPL,OH Chlorzoxazone,G7 APR Assessment 55,G7 Cal Curve 10 uM,Standard,55,6320.256,168.726,10220.187898588423,9964.069343555697,10476.30645362115
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 2,G6 Cal Curve 78.125 uM,Standard,2,572.465,8632.628,84.27420812108345,67.56990418361667,100.97851205855022
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 3,G6 Cal Curve 156.25 nM,Standard,3,1039.029,8724.575,134.37262179656997,118.31608379344794,150.429159799692
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 4,G6 Cal Curve 312.5 nM,Standard,4,2077.725,7278.551,292.55248042304925,276.79292768088084,308.31203316521766
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 5,G6 Cal Curve 625 nM,Standard,5,4756.1,7237.344,647.4053602320226,624.8135883762468,669.9971320877985
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 6,G6 Cal Curve 1.25 uM,Standard,6,9323.34,7405.272,1226.2723742652295,1186.3877156055294,1266.1570329249296
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 7,G6 Cal Curve 2.5 uM,Standard,7,15985.331,6383.034,2441.503916323304,2369.25884793376,2513.748984712848
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 8,G6 Cal Curve 5 uM,Standard,8,33341.5,6395.841,5172.232797543126,5059.886389860978,5284.579205225275
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 9,G6 Cal Curve 10 uM,Standard,9,44736.918,4711.007,9773.604726917722,9512.151588549274,10035.05786528617
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 12,250 1 AP,Sample,12,1567.286,6569.148,247.9432649565478,232.37197388090493,263.5145560321907
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 13,250 2 AP,Sample,13,1575.526,6475.846,252.42395768384213,236.84316956939412,268.0047457982901
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 14,250 3 AP,Sample,14,1554.455,6003.473,267.29887400198135,251.67131762117967,282.926430382783
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 15,250 4 AP,Sample,15,1615.719,6137.43,271.42006869185764,255.7754510262378,287.06468635747746
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 16,250 5 AP,Sample,16,1475.546,5772.256,264.15990210790613,248.54415556404092,279.77564865177135
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 18,750 1 AP,Sample,18,4399.336,5297.373,813.551092820602,786.1913803760256,840.9108052651784
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 19,750 2 AP,Sample,19,4892.841,5994.703,799.8441137723482,772.8913721804754,826.7968553642211
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 20,750 3 AP,Sample,20,4335.182,5231.637,811.7966794322679,784.489153679176,839.1042051853598
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 21,750 4 AP,Sample,21,4458.686,6151.339,712.2248588136218,687.8237792940738,736.6259383331699
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 22,750 5 AP,Sample,22,4020.126,5416.754,728.8386683385378,703.9616476751054,753.7156890019702
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 24,3.0 1 AP,Sample,24,14762.504,4470.858,3232.7167119380047,3144.7986243650894,3320.63479951092
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 25,3.0 2 AP,Sample,25,16475.141,5763.342,2791.656561965972,2711.9523586366195,2871.360765295324
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 26,3.0 3 AP,Sample,26,15046.399,4452.177,3310.272456187052,3221.039815326482,3399.505097047622
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 27,3.0 4 AP,Sample,27,15705.675,5428.327,2826.035144635854,2745.6441754009493,2906.426113870759
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 28,3.0 5 AP,Sample,28,13114.936,4843.163,2642.476646078524,2565.846321067777,2719.106971089271
